treatment,run_id,problem,arg_type,arg_mut_rate,mem_searching,solution_found,solution_length,update_found,update_first_solution_found,program
PROBLEM_number-io__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,21027,number-io,Tag-based,0.005,0,True,6,30,19,"[Close(0010100100001110,0001101000101100,1110111101000100),LoadDouble-Tag(1011011100000101,1110010011100000,1000010110000111),SubmitNum-Tag(1100010100000100,1000001100001000,0100110101111010),Add-Tag(1010000111010100,1110111110010111,0000010010010101),While-Tag(0101100110110001,0101010000001111,0001000001100111),Set-16-Tag(0110011110011110,1011110000011100,1011100001011110)]"
PROBLEM_number-io__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,21028,number-io,Tag-based,0.005,0,True,2,36,14,"[Add-Tag(1101010001110100,0111111011010100,1101000011100001),SubmitNum-Tag(1100001001110110,0010101001100010,0011100100101111)]"
PROBLEM_number-io__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,21029,number-io,Tag-based,0.005,0,True,2,11,5,"[Add-Tag(1100101010011111,0110000101110111,0010101111000101),SubmitNum-Tag(1011001001011110,1001011101111010,1101110010011011)]"
PROBLEM_number-io__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,21030,number-io,Tag-based,0.005,0,True,2,18,11,"[Add-Tag(1010011101111110,1001010101000010,0100000101110111),SubmitNum-Tag(0101000001110010,1101011010010010,0010110110101001)]"
PROBLEM_number-io__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,21031,number-io,Tag-based,0.005,0,True,2,16,8,"[Add-Tag(1001111010011110,1000010100010110,0101000100111111),SubmitNum-Tag(0001010101001011,0110101101101111,0001111011011101)]"
PROBLEM_number-io__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,21032,number-io,Tag-based,0.005,0,True,2,14,9,"[Add-Tag(0110101111110010,1000110101110100,1111010110111001),SubmitNum-Tag(1111000110111101,0110101100011010,0101111101110111)]"
PROBLEM_number-io__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,21033,number-io,Tag-based,0.005,0,True,2,56,51,"[Add-Tag(1011001111011010,1101110001000001,1110011110110000),SubmitNum-Tag(1110011101100000,1110111111100011,1001011001111011)]"
PROBLEM_number-io__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,21034,number-io,Tag-based,0.005,0,True,2,18,7,"[Add-Tag(0110011101110111,0001100101000000,0010110001111100),SubmitNum-Tag(0110101101101011,0000001100110110,1101101110011100)]"
PROBLEM_number-io__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,21035,number-io,Tag-based,0.005,0,True,2,24,15,"[Add-Tag(0011010000111101,1001101111010111,1011101110100010),SubmitNum-Tag(0000011110010011,0010011001110001,0101110011111000)]"
PROBLEM_number-io__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,21036,number-io,Tag-based,0.005,0,True,2,36,8,"[Add-Tag(1101110100001100,1111110011011000,1101011011001010),SubmitNum-Tag(1100110011000110,1011111111111111,1000000111110110)]"
PROBLEM_number-io__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,21037,number-io,Tag-based,0.005,0,False,NONE,NONE,NONE,"NONE"
PROBLEM_number-io__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,21038,number-io,Tag-based,0.005,0,True,2,75,52,"[Add-Tag(1001010100010110,1101100110110111,1000001100001110),SubmitNum-Tag(0010011111001011,1010100100011011,1001010100000100)]"
PROBLEM_number-io__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,21039,number-io,Tag-based,0.005,0,True,4,69,52,"[LoadDouble-Tag(1110101001000011,0101001011110110,1001111101000010),Sub-Tag(1001101110001011,1111011010100011,0111111111101100),Sub-Tag(1100101110100110,1110011001111011,0101110111101010),SubmitNum-Tag(1011010011011100,1011110101110100,0000111110001111)]"
PROBLEM_number-io__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,21040,number-io,Tag-based,0.005,0,True,2,78,71,"[Add-Tag(1100111111101111,0000110100010001,1000010101010101),SubmitNum-Tag(0111110001011000,1010110111111111,1001000001001010)]"
PROBLEM_number-io__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,21041,number-io,Tag-based,0.005,0,True,2,99,18,"[Add-Tag(1001011111111100,0100010001001011,0111100010111011),SubmitNum-Tag(1001011011110110,1110100010110100,1101011111011001)]"
PROBLEM_number-io__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,21042,number-io,Tag-based,0.005,0,True,2,60,54,"[Add-Tag(0011000100011100,1101100011111011,1000111011100111),SubmitNum-Tag(1011001110011111,0101100010111011,1000111011110111)]"
PROBLEM_number-io__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,21043,number-io,Tag-based,0.005,0,True,2,71,29,"[Add-Tag(1110111011010010,0101101001010010,1101100110111111),SubmitNum-Tag(1111011100011111,0001100100000111,1101100001110001)]"
PROBLEM_number-io__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,21044,number-io,Tag-based,0.005,0,True,2,55,12,"[Add-Tag(1000010101110001,1100110011101100,0111111011101111),SubmitNum-Tag(1111011011111000,0010100110111110,1011110010101001)]"
PROBLEM_number-io__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,21045,number-io,Tag-based,0.005,0,True,2,22,18,"[Add-Tag(1101000100011101,1001101111101100,1011011111010110),SubmitNum-Tag(1111011101111011,1010011000000100,0101101111110110)]"
PROBLEM_number-io__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,21046,number-io,Tag-based,0.005,0,True,3,69,59,"[LoadDouble-Tag(0001011111001001,1011110011100101,0111100101111000),Add-Tag(1011011011001001,1110111011101010,0001100100000101),SubmitNum-Tag(0101000100000010,0100110011110001,0101010101110111)]"
PROBLEM_number-io__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,21047,number-io,Tag-based,0.005,0,True,2,34,12,"[Add-Tag(1010101011111010,0111011001001100,0100001001000100),SubmitNum-Tag(0101011000011100,1110011010001010,1100110100010101)]"
PROBLEM_number-io__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,21048,number-io,Tag-based,0.005,0,True,3,67,55,"[CopyMem-Tag(1010111101111000,1000010110101011,1110111011110111),Add-Tag(0110010111000001,0000011110100001,0011111110011110),SubmitNum-Tag(1111101011111000,0101000000010111,1111011001000100)]"
PROBLEM_number-io__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,21049,number-io,Tag-based,0.005,0,True,4,33,27,"[Countdown-Tag(0100110011110100,1101111111001110,1001010110101101),Add-Tag(1000110110100010,1010011101011011,1011100011110100),SubmitNum-Tag(0000101001011101,0111011101110101,1000010111000110),LoadDouble-Tag(1110000100100111,1010100001110110,0111110111110100)]"
PROBLEM_number-io__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,21050,number-io,Tag-based,0.005,0,True,3,35,11,"[SwapMem-Tag(1110000101111111,1110100010011010,1101010010011100),Add-Tag(0001000101100111,1000001100011101,0110111110011011),SubmitNum-Tag(0111111010001001,1001010001100001,1111101011010110)]"
PROBLEM_number-io__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,21051,number-io,Tag-based,0.005,0,True,2,6,2,"[Add-Tag(0101010110111001,1100111111011010,0011100011111100),SubmitNum-Tag(1010010001011110,1001001111000111,0110011100111010)]"
PROBLEM_number-io__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,21052,number-io,Tag-based,0.005,0,True,3,13,6,"[SwapMem-Tag(1100110111110000,0101011110000101,0010111011110101),Add-Tag(1110111000111010,1101011110001111,1001100010111110),SubmitNum-Tag(1001110110001110,0000100110000001,1001001110000110)]"
PROBLEM_number-io__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,21053,number-io,Tag-based,0.005,0,True,4,42,29,"[LoadInt-Tag(1101101000101111,0111001001010011,0101111111101100),Sub-Tag(1100001101110010,1101010100010010,0101110111001101),Sub-Tag(1100000000001110,0101010011110011,1111101011101100),SubmitNum-Tag(1011100110101111,1100010000111101,0110100011000101)]"
PROBLEM_number-io__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,21054,number-io,Tag-based,0.005,0,True,2,14,11,"[Add-Tag(1101010100011001,1001100101111110,0101100010110100),SubmitNum-Tag(0101110110100101,1000010000001001,0000110000000101)]"
PROBLEM_number-io__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,21055,number-io,Tag-based,0.005,0,True,5,55,40,"[Set-12-Tag(0100001101101000,1100101101100100,0011000110100101),Countdown-Tag(0010000001100001,0101001110100001,0101011110001011),SubmitNum-Tag(1110101111100001,0010011000110000,1100101011111111),Add-Tag(0000100100110100,0111000111111111,0110100101111010),Add-Tag(1100011011101100,1010100001101000,0100101010010010)]"
PROBLEM_number-io__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,21056,number-io,Tag-based,0.005,0,True,2,11,8,"[Add-Tag(0110001100000100,0001111111110001,0111101111111001),SubmitNum-Tag(0010101111011011,0011001100010110,1001111001000011)]"
PROBLEM_number-io__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,21057,number-io,Tag-based,0.005,0,True,2,25,17,"[Add-Tag(0001111001111111,1101100001000101,1111010011111000),SubmitNum-Tag(1111111010111100,1011100101000000,1111111111101010)]"
PROBLEM_number-io__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,21058,number-io,Tag-based,0.005,0,True,2,15,8,"[Add-Tag(0111010101100110,1110110111011011,0010111011110110),SubmitNum-Tag(1101111001000110,0110100100100110,1100011100111001)]"
PROBLEM_number-io__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,21059,number-io,Tag-based,0.005,0,True,2,46,37,"[Add-Tag(0001011101000101,0100011111011111,1001010001000110),SubmitNum-Tag(0110010001110000,0111010001110010,1010110011000000)]"
PROBLEM_number-io__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,21060,number-io,Tag-based,0.005,0,True,4,76,61,"[Sub-Tag(0001100110100100,1010110110011110,1111001110101010),Sub-Tag(1111111100100111,1010001010110001,0101100110111001),Sub-Tag(0101010100100000,1010000111011000,1111101110101000),SubmitNum-Tag(1101100110110111,0001100101001101,1000100110001011)]"
PROBLEM_number-io__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,21061,number-io,Tag-based,0.005,0,True,2,20,12,"[Add-Tag(1101010011011100,0101111010111011,1000111000011100),SubmitNum-Tag(0001111100000011,1101101001000110,1110111110111100)]"
PROBLEM_number-io__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,21062,number-io,Tag-based,0.005,0,True,2,88,16,"[Add-Tag(1011011110010111,0100010000000101,0011111110111000),SubmitNum-Tag(1101100111111100,1010100101010000,1110110111110101)]"
PROBLEM_number-io__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,21063,number-io,Tag-based,0.005,0,True,2,86,14,"[Add-Tag(0011001101001100,1110110110011111,1111001110011011),SubmitNum-Tag(0111100001111110,1111101110010000,0011011011000111)]"
PROBLEM_number-io__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,21064,number-io,Tag-based,0.005,0,True,2,6,1,"[Add-Tag(1100000100010000,0110110011011111,1100000110000111),SubmitNum-Tag(1100011011100000,1101100010011011,1100101000111010)]"
PROBLEM_number-io__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,21065,number-io,Tag-based,0.005,0,True,2,20,14,"[Add-Tag(1101100001011100,1110110111111000,1001000101011111),SubmitNum-Tag(0111111001010100,0010110011110011,1001100001001011)]"
PROBLEM_number-io__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,21066,number-io,Tag-based,0.005,0,True,6,22,12,"[Close(1111110000000000,0100100111111101,0011100100010100),LoadInt-Tag(0110100101111100,1111010110010100,0000100111001110),SubmitNum-Tag(1100111011111001,0100001011010100,1001101100001010),Add-Tag(1110010100010001,0110000100101000,0110111111111010),Countdown-Tag(0010011001000101,0000100010001101,0110001100001100),Set-10-Tag(1111110110010111,1101011101110011,1001010100100001)]"
PROBLEM_number-io__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,21067,number-io,Tag-based,0.005,0,True,3,64,18,"[Sub-Tag(0010111000111001,1101000100110001,1101010110000111),Sub-Tag(1011101101101101,1101010101001100,1101010110010111),SubmitNum-Tag(0001010000110101,1010000010101000,1000111011011111)]"
PROBLEM_number-io__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,21068,number-io,Tag-based,0.005,0,True,2,54,49,"[Add-Tag(0101111001011111,0101011101010010,1111110110101010),SubmitNum-Tag(1001010111111110,0010100110111010,0100100000011010)]"
PROBLEM_number-io__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,21069,number-io,Tag-based,0.005,0,True,3,33,25,"[Sub-Tag(1111110011010010,0100011000010111,0011100101010101),Sub-Tag(1111111100101011,0111000001111100,1110101010101011),SubmitNum-Tag(0111111110110100,1101010110100100,1000010000010100)]"
PROBLEM_number-io__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,21070,number-io,Tag-based,0.005,0,True,2,12,5,"[Add-Tag(0011110011111111,0101010001001010,1100100111010110),SubmitNum-Tag(1110010001000010,1101000111000011,0111101110111001)]"
PROBLEM_number-io__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,21071,number-io,Tag-based,0.005,0,True,4,68,15,"[Dec-Tag(0011001100111110,0101101111000000,0100001100100000),Mult-Tag(0001110001011110,1001011100110010,1000110111011011),Sub-Tag(1100101111101101,1101101000011011,1011101110101010),SubmitNum-Tag(1111101001111011,1100110110111011,1011011110000110)]"
PROBLEM_number-io__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,21072,number-io,Tag-based,0.005,0,True,2,19,17,"[Add-Tag(0101011101101110,1101011101110000,0100110111001000),SubmitNum-Tag(0010100100101000,0100111011101010,0101011110111010)]"
PROBLEM_number-io__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,21073,number-io,Tag-based,0.005,0,True,2,19,15,"[Add-Tag(1011111011111001,1100000101111100,0001110111111011),SubmitNum-Tag(0110010100111110,0000010100100111,1000010001110011)]"
PROBLEM_number-io__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,21074,number-io,Tag-based,0.005,0,True,7,21,12,"[Close(0110110111010010,0000011111110000,0010101111110001),SubmitNum-Tag(1111011111110111,1111110011110011,1110110110110111),IfNot-Tag(1100010110110110,0011100111100001,0111101010110000),Set-8-Tag(0010010010000101,1101001101000001,0010110101001110),Add-Tag(1101101100111110,0011010101011000,1101110101111000),Countdown-Tag(0110101101100111,0000000101000011,0100110100010011),Set-10-Tag(1101011100101000,0111010111100111,1101111100000010)]"
PROBLEM_number-io__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,21075,number-io,Tag-based,0.005,0,True,2,6,2,"[Add-Tag(1111011011010010,0101010110101100,1111011100111001),SubmitNum-Tag(1110101110010110,0100110101110010,1000010110101100)]"
PROBLEM_number-io__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,21076,number-io,Tag-based,0.005,0,True,11,92,46,"[CopyMem-Tag(1000010001011101,1010001111111000,1100011110111011),TestNumGreater-Tag(1000001101011110,0010011001010001,0110000001010100),Inc-Tag(0101010101011011,0100101011000001,1001110011011101),Dec-Tag(0101100101011111,0110011010001010,1001111100111101),Close(1010100101010100,0111110101110010,0000001010100110),Sub-Tag(0101001111110101,1010111111110001,1111101001011111),SubmitNum-Tag(1111111001100110,1101011000100100,0111101000010101),Break(1011001110100001,1101100000111111,0011111001011000),LoadInt-Tag(0101010111010000,1011110100001001,0010010001011000),If-Tag(0110101111000100,0101000101001010,0111111101110101),Div-Tag(0010001011100110,1100111010100010,1010010000000111)]"
PROBLEM_number-io__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,21077,number-io,Tag-based,0.005,0,True,2,21,17,"[Add-Tag(1110010100111110,1110011101010000,0101000001110100),SubmitNum-Tag(0001100001010001,1100111101111000,1001010000011011)]"
PROBLEM_number-io__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,21078,number-io,Tag-based,0.005,0,True,3,35,26,"[SwapMem-Tag(0100101100000010,0111010111110110,0101000011100100),Add-Tag(0001011100110101,0100001101001110,0011000111110101),SubmitNum-Tag(0100010001010111,0100000010000001,0001100110100111)]"
PROBLEM_number-io__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,21079,number-io,Tag-based,0.005,0,True,2,68,50,"[Add-Tag(0111000110000101,0100111101111101,1010110110000000),SubmitNum-Tag(0000100111100101,0011011000011111,1101011000101100)]"
PROBLEM_number-io__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,21080,number-io,Tag-based,0.005,0,True,2,54,45,"[Add-Tag(0101010101001101,1101001110111100,1111111100011001),SubmitNum-Tag(1100101111101100,0010000010100010,1010001011101001)]"
PROBLEM_number-io__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,21081,number-io,Tag-based,0.005,0,True,2,9,5,"[Add-Tag(1100001100011101,1101110101011010,0100100010110111),SubmitNum-Tag(0010010010111011,0111001111000001,0110101001100010)]"
PROBLEM_number-io__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,21082,number-io,Tag-based,0.005,0,True,2,12,8,"[Add-Tag(0101110110010110,1001111101010111,1100101110111011),SubmitNum-Tag(0111110111101101,0100011101010100,0011000111011100)]"
PROBLEM_number-io__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,21083,number-io,Tag-based,0.005,0,True,2,9,7,"[Add-Tag(1101101111101110,0100000111010110,1000100100011010),SubmitNum-Tag(1011100010011010,0100110111010111,0110111111101101)]"
PROBLEM_number-io__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,21084,number-io,Tag-based,0.005,0,True,2,39,35,"[Add-Tag(0111110010111011,1001011100010110,1110011111101001),SubmitNum-Tag(1110100110011111,0000000101110101,1010011001001011)]"
PROBLEM_number-io__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,21085,number-io,Tag-based,0.005,0,True,2,91,70,"[Add-Tag(0101010011110011,0101100111001110,1001000011010101),SubmitNum-Tag(0101110110010011,1110110010001101,1000110010001100)]"
PROBLEM_number-io__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,21086,number-io,Tag-based,0.005,0,True,2,7,3,"[Add-Tag(1111010101101111,1101010100001001,0101100100011110),SubmitNum-Tag(0111011110000100,1011010011011101,0000010001001000)]"
PROBLEM_number-io__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,21087,number-io,Tag-based,0.005,0,True,2,27,19,"[Add-Tag(0101101111011011,1101011001000101,0100010111101111),SubmitNum-Tag(1000100001110111,1110100010101000,0111110011001011)]"
PROBLEM_number-io__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,21088,number-io,Tag-based,0.005,0,True,2,30,20,"[Add-Tag(1010011011011110,0001100111010110,1000111111011011),SubmitNum-Tag(1001101011111011,0010111001000111,1101000101001010)]"
PROBLEM_number-io__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,21089,number-io,Tag-based,0.005,0,True,2,19,16,"[Add-Tag(1010100111111101,0111011101010001,0111100011001110),SubmitNum-Tag(0111100010001011,0110101111101100,1111110101000000)]"
PROBLEM_number-io__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,21090,number-io,Tag-based,0.005,0,True,2,7,6,"[Add-Tag(0101000000110001,1101111011111111,1010010101011001),SubmitNum-Tag(0100001011010101,1100101111111010,0111010101010001)]"
PROBLEM_number-io__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,21091,number-io,Tag-based,0.005,0,True,2,63,59,"[Add-Tag(1110111110011100,1101011100001100,0100011101000111),SubmitNum-Tag(1101011100000101,1101000010101101,0101010010001101)]"
PROBLEM_number-io__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,21092,number-io,Tag-based,0.005,0,True,2,18,9,"[Add-Tag(1111011010111101,0100000001100100,0100101010101111),SubmitNum-Tag(0001110010000101,0111111111100010,1011110101010010)]"
PROBLEM_number-io__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,21093,number-io,Tag-based,0.005,0,True,2,8,2,"[Add-Tag(1101010001000011,1010111011100110,1110111011100000),SubmitNum-Tag(1101111001001111,1100000110100110,0011001110010010)]"
PROBLEM_number-io__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,21094,number-io,Tag-based,0.005,0,True,2,54,30,"[Add-Tag(1101000110010111,1110101101011111,0100011101010001),SubmitNum-Tag(0100100001010000,1001101101101011,0001001110110111)]"
PROBLEM_number-io__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,21095,number-io,Tag-based,0.005,0,True,2,12,7,"[Add-Tag(0101100101000110,1011111110111111,0110010101011010),SubmitNum-Tag(0101101101000110,1001110000001000,1111010100100000)]"
PROBLEM_number-io__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,21096,number-io,Tag-based,0.005,0,True,2,13,7,"[Add-Tag(0111010110111011,0111100101000110,1011110001111001),SubmitNum-Tag(1011011000001000,1001011011010000,0010010000001101)]"
PROBLEM_number-io__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,21097,number-io,Tag-based,0.005,0,True,2,37,32,"[Add-Tag(1110011110011111,0001111101110100,0011010001011111),SubmitNum-Tag(0111010010000100,0000101101011000,0100110101011010)]"
PROBLEM_number-io__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,21098,number-io,Tag-based,0.005,0,True,2,80,76,"[Add-Tag(0101110101100110,1100100101011111,1110100001110000),SubmitNum-Tag(0110100100100110,0101111110111000,1101001001001111)]"
PROBLEM_number-io__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,21099,number-io,Tag-based,0.005,0,True,4,91,79,"[LoadDouble-Tag(1010000001110011,1011110011000011,1111100100111000),Countdown-Tag(0111100101000101,0101010101110100,0010110000100110),SubmitNum-Tag(1100111000000011,0001011000011101,1110110110011010),Add-Tag(0011010100100111,1111110111000101,1110010001100010)]"
PROBLEM_number-io__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,21100,number-io,Tag-based,0.005,0,True,2,46,12,"[Add-Tag(0101010110111110,0011010000010111,1000101111110110),SubmitNum-Tag(0111100010111011,1111101000111010,0110001101001011)]"
PROBLEM_number-io__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,21101,number-io,Tag-based,0.005,0,True,2,68,20,"[Add-Tag(1110101100011011,0100111101010010,1101010101111011),SubmitNum-Tag(0111001111001110,1011100101000110,0010100100001110)]"
PROBLEM_number-io__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,21102,number-io,Tag-based,0.005,0,True,2,91,28,"[Add-Tag(0100000101000001,1111110001011110,1001100110101101),SubmitNum-Tag(0111000110001000,1100011010100010,1000001000011101)]"
PROBLEM_number-io__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,21103,number-io,Tag-based,0.005,0,True,2,21,2,"[Add-Tag(1011111111010010,0101011111011001,1100000111010101),SubmitNum-Tag(0110010111001100,1110010100001110,0101001001011111)]"
PROBLEM_number-io__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,21104,number-io,Tag-based,0.005,0,True,2,12,8,"[Add-Tag(0101110101110010,1011101111011111,1010011111010111),SubmitNum-Tag(1111111111011101,1001110110011010,0110100011000110)]"
PROBLEM_number-io__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,21105,number-io,Tag-based,0.005,0,True,2,76,14,"[Add-Tag(1100010101111000,1110010111110110,0010111110101011),SubmitNum-Tag(0011100101001110,0011011000000100,1010011101011100)]"
PROBLEM_number-io__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,21106,number-io,Tag-based,0.005,0,True,4,61,19,"[Sub-Tag(0111101010100110,0111010111000110,1100110101100100),Sub-Tag(0100011011010100,1110101100011010,1000110111100010),Sub-Tag(0111001000001100,0110010111100110,1100000101110100),SubmitNum-Tag(0001110101100110,1011010001001101,0110011111000001)]"
PROBLEM_number-io__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,21107,number-io,Tag-based,0.005,0,True,2,62,52,"[Add-Tag(0001110101101101,1011011011100111,1011111111010010),SubmitNum-Tag(0111110111111100,1001110111011100,0001111011100110)]"
PROBLEM_number-io__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,21108,number-io,Tag-based,0.005,0,True,2,11,5,"[Add-Tag(0101111110111110,1100010111110000,0001011110111001),SubmitNum-Tag(0110101000110110,1011000010101000,1110011111111100)]"
PROBLEM_number-io__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,21109,number-io,Tag-based,0.005,0,True,2,89,66,"[Add-Tag(1000010001110100,0111001111101100,1100100111000010),SubmitNum-Tag(1110001001000000,0011101101111111,1111110000000101)]"
PROBLEM_number-io__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,21110,number-io,Tag-based,0.005,0,True,2,78,38,"[Add-Tag(1011011011011011,0001100111010111,1010001100100000),SubmitNum-Tag(0111001110010111,1111100000011011,0110000111000110)]"
PROBLEM_number-io__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,21111,number-io,Tag-based,0.005,0,True,2,17,13,"[Add-Tag(1111010000110100,1010001110011110,1110111101101111),SubmitNum-Tag(0111110011110110,0111100010100000,1010010110110110)]"
PROBLEM_number-io__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,21112,number-io,Tag-based,0.005,0,True,2,11,6,"[Add-Tag(1010011111101011,0000001101011001,1100000001011001),SubmitNum-Tag(1110010101000111,1000110111110001,1101100111111010)]"
PROBLEM_number-io__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,21113,number-io,Tag-based,0.005,0,True,2,14,9,"[Add-Tag(1110000101010000,1110110110011101,1100000010000111),SubmitNum-Tag(0110001011100011,1100110100101010,1010000000100110)]"
PROBLEM_number-io__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,21114,number-io,Tag-based,0.005,0,True,2,13,5,"[Add-Tag(1011010010111110,0101010000100111,1111100110000111),SubmitNum-Tag(0111000000100100,1010110101000010,1000100000010011)]"
PROBLEM_number-io__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,21115,number-io,Tag-based,0.005,0,True,2,51,30,"[Add-Tag(0111001101101111,0011110001010100,0110000011110101),SubmitNum-Tag(0000001010110110,1001100100000010,0001100010100111)]"
PROBLEM_number-io__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,21116,number-io,Tag-based,0.005,0,True,2,14,11,"[Add-Tag(1101000101101101,0111100010111011,0111011100000110),SubmitNum-Tag(0101111001000000,0100110101110101,1101101010010011)]"
PROBLEM_number-io__ARGS_TAG_ONLY__MEM_SEARCH_0__MUT_005,21117,number-io,Tag-based,0.005,0,True,2,43,38,"[Add-Tag(0101000101000110,0110010111110111,0111110110010111),SubmitNum-Tag(1010111111111010,0000010101101010,0000110111100000)]"
